row_id,lifetime_seconds,events_per_second,seq_length,unique_syscalls,uid_is_root,uid_changed,euid_root,max_uid_euid_delta,auid_euid_mismatch,failed_call_rate,failed_call_count,priv_op_count,exec_count,file_access_count,network_count,shell_from_service,sensitive_path_access,fold,true_label,technique,pred_xgb,proba_xgb,pred_cnn,proba_cnn,disagreement_direction
86107,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86118,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86121,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86123,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86128,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86132,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86134,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86138,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86157,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86163,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86170,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86174,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86188,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86201,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86202,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86203,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86218,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86228,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86230,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86231,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86232,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86257,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86264,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86278,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86283,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86287,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86291,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86294,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86301,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86319,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86369,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86378,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86385,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86387,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86403,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86410,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86418,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86428,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86431,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86433,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86439,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86446,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86457,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86461,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86477,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86508,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86562,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86594,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86598,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86618,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86621,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86633,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86637,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86645,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86659,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86678,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86694,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86699,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86700,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86704,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86706,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86716,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86721,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86728,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86742,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86763,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
86802,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
87696,1.0,1.0,1,1,1,0,1,0,1,1.0,1,0,1,0,0,0,0,2,1,T1548,0,0.964673638343811,1,0.9870211482048036,xgb_benign_cnn_malicious
87809,1.0,1.0,1,1,1,0,1,0,1,1.0,1,0,1,0,0,0,0,2,1,T1548,0,0.964673638343811,1,0.9870211482048036,xgb_benign_cnn_malicious
88527,1.0,1.0,1,1,0,0,1,1000,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624439835548401,xgb_malicious_cnn_benign
88548,1.0,1.0,1,1,0,0,1,1000,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624439835548401,xgb_malicious_cnn_benign
88562,1.0,2.0,2,1,1,0,1,0,1,1.0,2,0,2,0,0,0,0,2,1,T1548,0,0.9779095649719238,1,0.9780508279800416,xgb_benign_cnn_malicious
88639,1.0,1.0,1,1,1,0,1,0,1,1.0,1,0,1,0,0,0,0,2,1,T1548,0,0.964673638343811,1,0.9870211482048036,xgb_benign_cnn_malicious
89310,1.0,27.0,27,2,1,0,1,0,1,0.0,0,0,0,0,0,0,0,4,1,T1222,0,0.8476836681365967,1,0.9919057488441468,xgb_benign_cnn_malicious
89317,1.0,1.0,1,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,4,1,T1222,1,0.9651243686676024,0,0.983751654624939,xgb_malicious_cnn_benign
89421,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
89444,1.0,1.0,1,1,1,0,1,0,1,1.0,1,0,1,0,0,0,0,2,1,T1548,0,0.964673638343811,1,0.9870211482048036,xgb_benign_cnn_malicious
89603,1.0,1.0,1,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,2,0,benign,0,0.001278604613617,1,0.999983251094818,xgb_benign_cnn_malicious
89646,1.0,1.0,1,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,2,0,benign,0,0.001278604613617,1,0.999983251094818,xgb_benign_cnn_malicious
90172,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
90261,1.0,1.0,1,1,1,0,1,0,1,1.0,1,0,1,0,0,0,0,2,1,T1548,0,0.964673638343811,1,0.9870211482048036,xgb_benign_cnn_malicious
90276,1.0,1.0,1,1,0,0,0,0,1,0.0,0,1,0,0,0,0,0,4,1,T1222,1,0.9520105123519896,0,0.9857449531555176,xgb_malicious_cnn_benign
90285,1.0,1.0,1,1,1,0,1,0,1,1.0,1,0,1,0,0,0,0,2,1,T1548,0,0.964673638343811,1,0.9870211482048036,xgb_benign_cnn_malicious
90965,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
90966,1.0,1.0,1,1,1,0,1,0,1,1.0,1,0,1,0,0,0,0,2,1,T1548,0,0.964673638343811,1,0.9870211482048036,xgb_benign_cnn_malicious
90967,1.0,1.0,1,1,0,0,1,1001,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624513745307922,xgb_malicious_cnn_benign
91032,1.0,1.0,1,1,0,0,1,1000,1,0.0,0,0,1,0,0,0,0,3,1,T1548,1,0.999918818473816,0,0.8624439835548401,xgb_malicious_cnn_benign
