row_id,lifetime_seconds,events_per_second,seq_length,unique_syscalls,uid_is_root,uid_changed,euid_root,max_uid_euid_delta,is_suid_exec,auid_euid_mismatch,ephemeral_privileged,failed_call_rate,failed_call_count,priv_op_count,exec_count,file_access_count,network_count,shell_from_service,sensitive_path_access,parent_child_rarity,fold,true_label,technique,pred_xgb,proba_xgb,pred_cnn,proba_cnn
49988,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.973514,4,0,benign,0,0.6589060425758362,0,0.6292309761047363
49989,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
49990,425557.736,0.0,7,5,1,1,1,0.0,0,0,0,0.7143,5,0,1,1,0,0,0,1.0,1,0,benign,0,0.027279721572995186,0,0.7095248699188232
49991,0.004,3749.825,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,4,1,T1043_Commonly_Used_Port,1,0.9998549222946167,1,0.9999985694885254
49992,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
49993,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
49994,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
49995,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
49996,0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.977843,4,0,benign,0,0.8405755162239075,0,0.31021973490715027
49997,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
49998,0.001,11000.0,11,3,1,0,1,0.0,0,0,1,0.9091,10,0,4,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,1,0.9760223031044006,1,0.9551258087158203
49999,0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,3,0,benign,0,0.0871892124414444,0,0.8942025303840637
50000,0.001,10000.0,10,2,1,0,1,0.0,0,0,1,0.9,9,0,0,0,0,0,0,1.0,1,0,benign,0,0.05136965587735176,0,0.17082355916500092
50001,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,1,T1078_Valid_Accounts,0,0.5844235420227051,0,0.7988989949226379
50002,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.93878,4,0,benign,0,0.7424879670143127,0,0.7252740263938904
50003,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50004,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50005,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.934848,1,0,benign,0,0.10977446287870407,0,0.32245108485221863
50006,0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,1,0,benign,0,0.22171920537948608,0,0.3339815139770508
50007,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50008,508211.576,0.0,9,3,1,0,1,0.0,0,0,0,0.7778,7,0,2,0,0,0,0,1.0,1,0,benign,0,0.000979643315076828,0,0.011787600815296173
50009,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50010,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,1,T1078_Valid_Accounts,0,0.5844235420227051,0,0.7988989949226379
50011,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50012,0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,1,0,benign,0,0.01116470992565155,0,0.003263011807575822
50013,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50014,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50015,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50016,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50017,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50018,0.012,1083.347,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,3,1,T1043_Commonly_Used_Port,1,0.9998314380645752,1,0.9999975562095642
50019,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50020,0.001,5000.0,5,4,1,0,1,0.0,0,1,1,0.6,3,1,1,0,0,0,0,0.994939,3,1,T1166_Seuid_and_Setgid,1,0.9912965297698975,1,0.9799768328666687
50021,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.921176,4,0,benign,0,0.0011730996193364263,0,0.18700331449508667
50022,0.008,1749.97,14,4,1,0,1,1.0,0,0,1,0.7857,11,0,4,2,0,0,0,1.0,2,1,T1078_Valid_Accounts,1,0.9913477301597595,1,0.9989801049232483
50023,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50024,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50025,0.001,5000.0,5,3,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,1,0.9235915541648865,1,0.9997756481170654
50026,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50027,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50028,0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.954663,3,1,T1043_Commonly_Used_Port,1,0.9998524188995361,1,0.9995453953742981
50029,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50030,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50031,0.001,4000.0,4,3,1,0,1,0.0,0,1,1,0.75,3,0,1,0,0,0,0,1.0,4,0,benign,0,0.12885278463363647,0,0.4342568516731262
50032,0.001,10000.0,10,3,1,1,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,4,1,T1166_Seuid_and_Setgid,0,0.20414800941944122,0,0.4048679769039154
50033,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50034,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50035,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.991535,4,1,T1166_Seuid_and_Setgid,1,0.9987710118293762,1,0.9999544024467468
50036,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.93878,4,0,benign,0,0.7424879670143127,0,0.7252740263938904
50037,508212.892,0.0,6,3,1,0,1,0.0,0,0,0,0.8333,5,0,2,0,0,0,0,1.0,1,0,benign,0,0.0007995234336704016,0,0.01792379841208458
50038,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50039,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50040,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50041,0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,1,0,benign,0,0.22171920537948608,0,0.3339815139770508
50042,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.93878,4,0,benign,0,0.7424879670143127,0,0.7252740263938904
50043,0.004,2499.883,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,1,0,benign,0,0.010270846076309681,0,0.003262917511165142
50044,340700.696,0.0,8,3,1,0,1,0.0,0,0,0,0.75,6,0,2,0,0,0,0,1.0,4,0,benign,0,0.0013450640253722668,0,0.04266897961497307
50045,0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,3,0,benign,0,0.0871892124414444,0,0.8942025303840637
50046,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50047,0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,1,0,benign,0,0.01116470992565155,0,0.003263011807575822
50048,509239.908,0.0,5,4,1,0,1,0.0,0,0,0,0.6,3,0,1,0,0,0,0,1.0,4,0,benign,0,0.011340753175318241,0,0.019014982506632805
50049,0.004,2750.035,11,3,1,0,1,0.0,0,0,1,0.9091,10,0,4,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,1,0.9369654059410095,1,0.9341825246810913
50050,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50051,0.008,1875.024,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,0.522729,2,1,T1043_Commonly_Used_Port,1,0.9992424249649048,1,0.9998477697372437
50052,508951.672,0.0,6,5,1,0,1,0.0,0,0,0,0.6667,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.004272433463484049,0,0.12213049083948135
50053,0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.522729,0,1,T1043_Commonly_Used_Port,1,0.9995771050453186,1,0.9999861717224121
50054,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.921176,4,0,benign,0,0.0011730996193364263,0,0.18700331449508667
50055,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50056,0.016,250.003,4,2,1,0,1,0.0,0,0,1,0.5,2,0,0,0,0,0,0,1.0,4,0,benign,0,0.0013894221046939492,0,0.011985559947788715
50057,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50058,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50059,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,1,T1078_Valid_Accounts,0,0.5844235420227051,0,0.7988989949226379
50060,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50061,0.012,1083.326,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.522729,0,1,T1043_Commonly_Used_Port,1,0.9997901320457458,1,0.9999915957450867
50062,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.977843,4,1,T1078_Valid_Accounts,0,0.7588698267936707,0,0.3264751136302948
50063,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,1,T1078_Valid_Accounts,0,0.5844235420227051,0,0.7988989949226379
50064,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50065,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50066,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50067,0.001,7000.0,7,6,1,0,1,0.0,0,0,1,0.7143,5,0,1,0,0,0,0,1.0,0,1,T1078_Valid_Accounts,1,0.9868485927581787,1,0.9544834494590759
50068,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.921176,4,0,benign,0,0.0011730996193364263,0,0.18700331449508667
50069,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50070,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50071,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50072,0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,3,1,T1043_Commonly_Used_Port,1,0.9999179840087891,1,0.9999675154685974
50073,0.004,3749.825,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,4,1,T1043_Commonly_Used_Port,1,0.9998549222946167,1,0.9999985694885254
50074,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.99734,1,0,benign,0,0.7098842263221741,0,0.13052158057689667
50075,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.934848,1,0,benign,0,0.10977446287870407,0,0.32245108485221863
50076,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50077,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50078,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50079,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50080,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50081,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50082,0.001,2000.0,2,2,1,0,1,0.0,0,0,1,0.5,1,0,0,0,0,0,0,0.984475,4,0,benign,0,0.0036266634706407785,0,0.0035265737678855658
50083,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50084,508949.12,0.0,5,4,1,0,1,0.0,0,0,0,0.8,4,0,1,0,0,0,0,1.0,1,0,benign,0,0.002509702229872346,0,0.012894542887806892
50085,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50086,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50087,0.024,375.001,9,9,1,0,1,0.0,0,0,1,0.2222,2,0,0,1,0,0,0,1.0,4,1,T1087_Account_Discovery,1,0.9863604307174683,1,0.9990125894546509
50088,453142.588,0.0,12,3,1,0,1,0.0,0,0,0,0.75,9,0,3,0,0,0,0,0.98562,1,0,benign,0,0.0016006907681003213,0,0.016010304912924767
50089,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50090,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50091,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.93878,4,0,benign,0,0.7424879670143127,0,0.7252740263938904
50092,0.004,2750.035,11,3,1,0,1,0.0,0,0,1,0.9091,10,0,4,0,0,0,0,0.973325,3,1,T1078_Valid_Accounts,0,0.7174461483955383,1,0.9277907013893127
50093,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50094,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50095,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50096,0.001,7000.0,7,5,1,0,1,0.0,0,0,1,0.5714,4,2,1,0,0,0,0,0.999292,0,1,T1166_Seuid_and_Setgid,1,0.9981605410575867,1,0.999999463558197
50097,508946.492,0.0,6,3,1,0,1,0.0,0,0,0,0.8333,5,0,2,0,0,0,0,1.0,1,0,benign,0,0.0021369990427047014,0,0.017922723665833473
50098,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50099,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50100,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50101,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50102,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50103,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50104,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50105,0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,1,0,benign,0,0.22171920537948608,0,0.3339815139770508
50106,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50107,0.004,3750.048,15,5,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,1,0,0,1.0,3,1,T1043_Commonly_Used_Port,1,0.9997556805610657,1,0.9998579025268555
50108,0.001,4000.0,4,3,1,0,1,0.0,0,1,1,0.75,3,0,1,0,0,0,0,0.999441,3,1,T1078_Valid_Accounts,0,0.3220290243625641,0,0.7342966794967651
50109,0.012,1083.326,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.522729,0,1,T1043_Commonly_Used_Port,1,0.9997901320457458,1,0.9999915957450867
50110,0.004,2499.883,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,1,0,benign,0,0.010270846076309681,0,0.003262917511165142
50111,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50112,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,1,T1078_Valid_Accounts,0,0.5844235420227051,0,0.7988989949226379
50113,0.001,5000.0,5,3,1,0,1,0.0,0,1,1,0.8,4,0,1,0,0,0,0,1.0,4,0,benign,0,0.30537012219429016,0,0.4185454547405243
50114,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.934848,1,0,benign,0,0.10977446287870407,0,0.32245108485221863
50115,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50116,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50117,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.921176,4,0,benign,0,0.0011730996193364263,0,0.18700331449508667
50118,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50119,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50120,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50121,425283.936,0.0,8,3,1,0,1,0.0,0,0,0,0.75,6,0,2,0,0,0,0,1.0,1,0,benign,0,0.0006422651349566877,0,0.01237489189952612
50122,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50123,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50124,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50125,0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,1,0,benign,0,0.01116470992565155,0,0.003263011807575822
50126,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,0,benign,0,0.5844235420227051,0,0.7988989949226379
50127,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.93878,4,0,benign,0,0.7424879670143127,0,0.7252740263938904
50128,0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,3,0,benign,0,0.0871892124414444,0,0.8942025303840637
50129,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50130,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.921176,4,0,benign,0,0.0011730996193364263,0,0.18700331449508667
50131,0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,3,1,T1043_Commonly_Used_Port,1,0.9999179840087891,1,0.9999675154685974
50132,0.001,2000.0,2,2,1,0,1,0.0,0,0,1,0.5,1,0,0,0,0,0,0,0.984475,4,0,benign,0,0.0036266634706407785,0,0.0035265737678855658
50133,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,1,T1078_Valid_Accounts,0,0.5844235420227051,0,0.7988989949226379
50134,0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,1,T1166_Seuid_and_Setgid,1,0.9973330497741699,1,0.9945738315582275
50135,15045684.355,0.0,7,3,1,0,1,0.0,0,1,0,0.8571,6,0,2,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,1,0.9953828454017639,0,0.36336493492126465
50136,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.93878,4,0,benign,0,0.7424879670143127,0,0.7252740263938904
50137,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50138,340880.86,0.0,8,3,1,0,1,0.0,0,1,0,0.75,6,0,2,0,0,0,0,1.0,3,0,benign,0,0.027706997469067574,0,0.49217987060546875
50139,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50140,0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,2,1,T1078_Valid_Accounts,0,0.5844235420227051,0,0.7988989949226379
50141,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50142,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.522729,3,0,benign,0,0.0010567920980975032,0,0.0003528263478074223
50143,0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,0,benign,0,0.40932953357696533,0,0.01311489287763834
50144,0.001,2000.0,2,2,1,0,1,0.0,0,0,1,0.5,1,0,0,0,0,0,0,1.0,1,0,benign,0,0.028967872262001038,0,0.09482931345701218
