host,pid,ppid,proc_name,seq_length,unique_syscalls,uid_is_root,euid_root,uid_changed,max_uid_euid_delta,auid_euid_mismatch,failed_call_count,priv_op_count,exec_count,network_count,file_access_count,shell_from_service,sensitive_path_access,is_privesc,lifetime_seconds,events_per_second,failed_call_rate,technique,true_label,pred_rf,proba_rf,correct_rf,errtype_rf,pred_xgb,proba_xgb,correct_xgb,errtype_xgb,pred_cnn,proba_cnn,correct_cnn,errtype_cnn,pred_iforest,proba_iforest,correct_iforest,errtype_iforest
grandiose,15962,15960,wc,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,15964,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,15970,15969,dpkg-query,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16096,16089,ls,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16098,16089,cat,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16115,16107,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16125,16107,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16136,16135,timeout,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1.0,1.0,1.0,T1548,1,1,0.869405104540649,1,TP,1,0.9457163214683533,1,TP,1,0.8611984252929688,1,TP,0,0.48279317394645604,0,FN
grandiose,16140,16139,timeout,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1.0,1.0,1.0,T1548,1,1,0.869405104540649,1,TP,1,0.9457163214683533,1,TP,1,0.8611984252929688,1,TP,0,0.48279317394645604,0,FN
grandiose,16180,16179,ls,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16185,16183,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16209,16202,find,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16255,16247,ls,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16317,16297,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16329,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,16352,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,16410,16387,cat,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16421,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,16434,16387,cat,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16446,16387,cat,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16454,16387,cat,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16457,16387,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16462,16387,cat,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16474,16387,cat,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16516,16497,find,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16529,16497,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16533,16497,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16556,16497,ls,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16569,16497,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16594,16593,ls,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16600,16593,ls,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16610,16593,ls,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16624,16623,ls,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16633,16631,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16638,16631,ls,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16645,16631,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16650,16631,ls,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16684,16683,ls,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16713,16709,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16714,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,16734,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,16789,16785,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16817,16815,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16818,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,16847,16845,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16872,16870,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16937,16935,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16957,16955,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,16987,16985,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17037,17035,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17062,17060,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17130,17128,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17139,9802,ls,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17189,17187,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17224,17222,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17244,17242,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17374,17372,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17424,9802,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17428,9802,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17434,17432,awk,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17504,17502,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17534,17532,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17563,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,17564,17562,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17604,17602,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17634,17632,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17654,17652,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17704,17702,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17706,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,17719,9802,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17720,9802,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17751,17749,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17766,17764,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17796,17794,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17865,17863,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17920,17918,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,17940,17938,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18029,18027,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18110,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,18114,18112,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18253,18251,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18258,18256,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18378,18376,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18406,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,18461,9802,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18462,9802,ls,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18465,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,18492,18490,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18497,18495,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18557,18555,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18572,18570,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18632,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,18672,18670,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18679,9802,sed,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18689,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,18706,18704,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18741,18739,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18811,18809,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18831,18829,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18886,18884,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18901,18899,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18945,18943,awk,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,18989,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,19003,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,19015,19013,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,19125,19123,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,19160,19158,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
grandiose,19165,9718,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
grandiose,19175,19173,cut,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548,1,1,0.9246321283682526,1,TP,1,0.9940682649612427,1,TP,1,0.8041646480560303,1,TP,0,0.2178726311710316,0,FN
